IdCaso,IdentificadorCaso,Estado,ZonIdLugarDelHecho,MUNINICIO_CASO,DEPTO_CASO,ANNOH,MESH,DIAH,Id,NumeroVictima,FechaIngresoRegistro,Nacionalidad,Sexo,Orientación_Sexual,FechaNacimiento,Edad,DescripcionEdad,Etnia,DescripcionEtnia,Discapacidad,OcupacionVictima,DescripcionOtraOcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,DescripcionOtroTipoPoblacionVuln,Organización_Civil,MilitantePolitico,DescripcionOtroMilitantePolitico,ANNOH1,Grupo,DESCRIPCION_GRUPO,EspeficicacionPresuntoResponsabl,ObservacionesGrupoArmado1,RangoFuerzasArmadas,Descripción_Rango_Fuerzas_Armada,RangoGrupoArmado,DescripcionRangoGrupoArmado,BaseOrigen,CargoRangoFuncionarioPublico,CargoEmpleadoSectorPrivado,AccionesBusquedaFamilias,ACTV_MEC_BUS,FECHA_ACT_BUSQ,COD_SIRDEC,SituacionActualVictima,FuenteInformacionDesaparicion,DIAFH,MESFH,ANNOFH,RAD_SEN_JUD,INFJEV,CONFESION,VIOL_CUERPO_NOMBRE,SIG_VIOL_CUERPO,SignosViolenciaSexual,DESC_SIG_VS,DisposicionCuerpo,D_DISP_CUERPO,MUN_APARIC,DEPTO_APARIC,VEREDA_SITIO_AP,ESC_APARIC,COORDEN_APX,COORDEN_APY,REG_HECHOS_GAO,ENTIDAD_RECEP_DENUN,FECHA_DENUN,MUN_DENUN,DEPTO_DENUN,AfectacionHeridos,DescripcionAfectacionHeridos,CircunstanciaMuerteVictima,DES_CIRMU,ActividadDesarrolladaMomentoAfec,DES_ATC_VIC,CALETERO,CAMP,COCI,COMAN,COMBA,CONTA,ENTRE,ESCO,OGAOEXTOR,FAB_ARM,MINAS,GUAR,INFORM,PATRU,RADIO,RASP,SER_SALUD,SICA,TRA_ORG,TRA_DRO,TRA_ARMAS,SIN_OFI,OTRO_OFI,HechosSimultaneosDuranteCautiver,DES_H_SIM_PER,TipoSalida,DES_SAL,MotivoSalida,MUN_FINALI,DEPTO_FINALI,GrupoSalida,DESCRIPCION_GRUPO_SALIDA,BX,ObservacionesGrupoArmado11,NUM_VECRE,Observaciones_Situación_Actual_d,Circustancia_Muerte_en_Cautiveri,Descripción_Otra_Circustancia_Mu,Tipo_Liberación,Descripción_Otro_Tipo_Liberación,Días_Cautiverio,No_Veces_secuestrado,Hechos_Simultáneos_Durante_Perio,Otro_Hecho_Simultáneos_Durante_P,ABOR_FORZ,ABU_SEX,ACOS_SEX,ANT_EST_FOR,CAMB_FOR,DESN_FOR,EMB_FOR,ESCL_SEX,MUT_ORG_SEX,MutilacionOrganos,PRES_ACT_SEX,OBL_REA_ASEX,PROS_FOR,TORT_SEX,VIOLA_SEX,OTRMODVS,Base,IdCasoRelacionado,FechaRegistro,REGION,Cabecera_Municipal,Comuna,BARRIO,Area_Rural,Corregimiento,Vereda,CódigoCentroPoblado,CentroPoblado,TipoCentroPoblado,COORDY,COORDX,Territorio_Colectivo,Resguardo,Modalidad,Descripción_de_la_Modalidad,Iniciativa,TipoUnidadAtacada,DescripcionTipoUnidadAtacada,PRESUNTO_REPONSABLE,DESCRIPCION_PRESUNTO_RESPONSABLE,Observaciones_Presunto_Responsab,NumeroCombatientesGrupoArmado1,DescripcionCombatientesGrupoArma,ArmasGrupoArmado1,DescripcionTipoArmasGrupoArmado1,PRESUNTO_REPONSABLE2,AP,AQ,AR,NumeroCombatientesGrupoArmado2,AT,ArmasGrupoArmado2,DescripcionTipoArmasGrupoArmado2,PRESUNTO_REPONSABLE3,AX,AY,AZ,NumeroCombatientesGrupoArmado3,BB,ArmasGrupoArmado3,DescripcionTipoArmasGrupoArmado3,AmetrallamientoDesdeAire,AtaquePoblacion,AtaqueInstalacionFuerzasarmadasE,Bombardeo,CombateContactoArmado,Emboscada,CombatienteMuertoCircunstanciaNo,Hostigamiento,OperacionMilitar,OtraAccionBelicaSimultanea,DescripcionOtraAccionBelicaSimul,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilida,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,GrupoPertenecenLosCapturados,Capturas,EscudoHumano,LesionadosCombatientes,TotalMilitares,TotalPolicias,TotalOtrasFuerzasArmadasEstatale,TotalAgentesEstadoSinInformacion,TotalCombatientesFuerzasArmadasD,TotalCombatientesDeLasGuerrillas,TotalCombatientesDeLosParamilita,TotalMuertosGrupoPosdesmovilizac,TotalCombatientesSinInformacion,TotalCombatientesOtrosGruposArma,TotalCombatientesGruposArmadosOr,TotalCombatientesMuertos,TotalPersonasSinInformacion,TotalCivilesMuertos,TotalCivilesCombatientesMuertos,VentajaMilitar,GrafitisLetreros,VinculosFamiliares,MujeresEmbarazadas,TierraArrasada,TipoCaso,CasoMaestro,NumeroVictimasCaso,PRESUNTO_REPONSABLE1,FECIN,TipoArmas,DescripcionArmas,PorteListas,IngresoViviendaFinca,Encapuchados,PerpetradorIdentificado,TipoSevicia,Num_Victimas_Sevicia,DescripcionSevicia,BienesCultLugaresCulto,EntidadBancaria,EntidadesPublicas,EstablecimientoComercial,InfraComunicaciones,Infraeducativa,InfraMedica,InfraElectrica,InfraEmpresarial,InfraEnergetica,InfraVial,MaterialElectoral,MediosTransporte,MercanciasObjetosMateriales,PropiedadRural,SedeGremioSindicato,SedePartidoPolitico,ViviendaUrbana,OtroTipoBien,DescripcionTipoBien,EventosPrevios,DescripcionEventosPrevios,TipoDesaparicion,Momentos,NombreTipoEvento,T_CICOLE,N_VIC_LE,ModalidadDescripcion,FormaVinculacion,TipoVinculacion,IngresoEscuela,Modalidad_de_Secuestro,Tipo_Secuestro,Finalidad_del_Secuestro,Descripcion_Otra_Finalidad,Exigencia_para_la_Liberación,DescripcionOtraExigencia,Total_Civiles,Total_Combatientes,Total_Civiles_Combatientes,PresuntoResponsableNv1,PresuntoResponsableNv2
306792,RU000000009920,Publicado,52427,MAGÜÍ,NARIÑO,0,0,0,348224,,10dec2016,,M,Sin Información,29jul1990,10,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
306827,RU000000009244,Publicado,52356,IPIALES,NARIÑO,0,0,0,348259,,10dec2016,,M,Sin Información,10dec1984,16,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,SUR DE NARIÑO,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
306896,RU000000009867,Publicado,52250,EL CHARCO,NARIÑO,0,0,0,348328,,10dec2016,,H,Sin Información,02may1984,16,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
306918,RU000000010583,Publicado,52227,CUMBAL,NARIÑO,0,0,0,348350,,10dec2016,,M,Sin Información,09mar1992,13,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,SUR DE NARIÑO,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
306937,RU200303110001,Publicado,52079,BARBACOAS,NARIÑO,2003,3,11,348369,,20sep2015,,H,Sin Información,01oct1993,10,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Desvinculación – Programa,,Sin información,ORITO,PUTUMAYO,Desconocido,No aplica,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,20sep2015,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Desconocida,,,,,Grupo Paramilitar,Bloque Central Bolívar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Grupo Paramilitar,Bloque Central Bolívar
306973,RU201104010001,Publicado,52079,BARBACOAS,NARIÑO,2011,4,1,348405,,20sep2015,,H,Sin Información,05feb1994,16,,Indígena,,Discapacidad Múltiple,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Recuperado,,Sin información,BARBACOAS,NARIÑO,Desconocido,No aplica,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,20sep2015,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Desconocida,,,,,Grupo Posdesmovilización,Los Rastrojos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Grupo Posdesmovilización,Los Rastrojos
306982,RU000000001857,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348414,,10dec2016,,M,Sin Información,21oct1993,12,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Coacción,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Reclutamiento,0,,,,,,,,,,Desconocido,No aplica
306992,RU000000003652,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348424,,10dec2016,,H,Sin Información,19feb1945,17,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
306996,RU000000004202,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348428,,10dec2016,,H,Sin Información,03dec1987,11,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Coacción,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Reclutamiento,0,,,,,,,,,,Desconocido,No aplica
307008,RU000000005259,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348440,,10dec2016,,H,Sin Información,11sep1987,12,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
307027,RU000000006288,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348459,,10dec2016,,M,Sin Información,03jan1984,17,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
307029,RU000000006295,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348461,,10dec2016,,M,Sin Información,18oct1983,11,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Coacción,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Reclutamiento,0,,,,,,,,,,Desconocido,No aplica
307055,RU000000008247,Publicado,52079,BARBACOAS,NARIÑO,0,0,0,348487,,10dec2016,,M,Sin Información,31may1992,13,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ANDEN PACIFICO SUR,0,,,0,,,,,,,,,,Coacción,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Reclutamiento,0,,,,,,,,,,Desconocido,No aplica
307105,RU000000005443,Publicado,52001,PASTO,NARIÑO,0,0,0,348537,,10dec2016,,M,Sin Información,18nov1988,14,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,CENTRO DE NARIÑO,0,,,0,,,,,,,,,,Coacción,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Reclutamiento,0,,,,,,,,,,Desconocido,No aplica
307234,RU000000001784,Publicado,50711,VISTAHERMOSA,META,0,0,0,348666,,10dec2016,,M,Sin Información,26jan1977,11,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ARIARI GUAYABERO,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
307275,RU000000004820,Publicado,50711,VISTAHERMOSA,META,0,0,0,348707,,10dec2016,,H,Sin Información,24sep1974,17,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Colaborador Y/O Informante,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ARIARI GUAYABERO,0,,,0,,,,,,,,,,Desconocida,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
307343,RU000000009387,Publicado,50711,VISTAHERMOSA,META,0,0,0,348775,,10dec2016,,H,Sin Información,01jan1981,17,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ARIARI GUAYABERO,0,,,0,,,,,,,,,,Coacción,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Reclutamiento,0,,,,,,,,,,Desconocido,No aplica
307576,RU000000007051,Publicado,50590,PUERTO RICO,META,0,0,0,349008,,10dec2016,,H,Sin Información,03oct1987,14,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ARIARI GUAYABERO,0,,,0,,,,,,,,,,Desconocida,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Utilización,0,,,,,,,,,,Desconocido,No aplica
307602,RU201112090002,Publicado,50590,PUERTO RICO,META,2011,12,9,349034,,10dec2016,,M,Sin Información,15jun1997,14,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ARIARI GUAYABERO,0,,,0,,,,,,,,,,Persuasión,,,,,Guerrilla,No Identificada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Guerrilla,No Identificada
307736,RU000000009349,Publicado,50573,PUERTO LÓPEZ,META,0,0,0,349168,,10dec2016,,H,Sin Información,27sep1976,16,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ALTILLANURA,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
307779,RU000000003803,Publicado,50568,PUERTO GAITÁN,META,0,0,0,349211,,10dec2016,,H,Sin Información,08dec1989,11,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VRU,,,,,,,,,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,SIN INFORMACION,SIN INFORMACION,Guerrilla,FARC,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Recluctamiento y Utilización de Menores de 18 Años,,10dec2016,ALTILLANURA,0,,,0,,,,,,,,,,Persuasión,,,,,Desconocido,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,CASO SIMPLE,,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sin Información,Sin Información,0,,,,,,,,,,Desconocido,No aplica
